community_names	year	month	pce_rate	fuel_price	diesel_efficiency	peak_consumption_kw	residential_kwh_sold	commercial_kwh_sold	community_kwh_sold	government_kwh_sold
Kongiganak	2019	10	0.32	3.1069	11.26072041166381	200	54989	25160	5149	257
Kongiganak	2019	11	0.3171	3.0565	11.59755268524813	266	60713	28790	5177	362
Kongiganak	2019	12	0.3171	3.0565	10.8257055682685	279	60688	30180	6041	740
Kotlik	2019	1	0.3273	3.1314	13.34900752908966	0	69501	26964	26171	59967
Kotlik	2019	2	0.3273	3.1314	13.36829085457271	0	63301	25135	23442	54876
Kotlik	2019	3	0.3273	3.1314	13.28877245508982	0	60821	25278	25016	52345
Kotlik	2019	4	0.3273	3.1314	12.76261261261261	0	56982	24457	25263	54801
Kotlik	2019	5	0.3273	3.1314	12.60202650038971	0	51989	24889	21353	51873
Kotlik	2019	6	0.3273	3.1314	12.494599459946	0	44027	24560	15791	43808
Kotlik	2019	7	0.3273	0	9.21402359108781	0	45688	25123	14631	44115
Kotlik	2019	8	0.3301	0	12.8412885662432	0	44780	27379	14795	43200
Kotlik	2019	9	0.3301	0	13.62726495726496	0	52814	26042	16754	54014
Kotlik	2019	10	0.3301	0	14.01195559350982	0	54965	22350	16954	58688
Kotlik	2019	11	0.3301	0	13.80570281124498	0	60415	22591	20150	56973
Kotlik	2019	12	0.3301	0	11.52682075883123	0	83366	26254	27429	66196
Kotzebue	2019	1	0.1733	2.5	20.5219807540437	3489	804210	865196	153983	184866
Kotzebue	2019	2	0.1733	2.5566	0	3217	588623	975772	148372	70880
Kotzebue	2019	3	0.1733	2.5566	13.67451925995958	2842	520494	764639	139486	67468
Kotzebue	2019	4	0.1733	2.5566	14.73688628826478	2905	551157	879974	151118	77547
Kotzebue	2019	5	0.1733	2.5566	12.55148668171948	2824	501825	698457	129774	65917
Kotzebue	2019	6	0.1733	2.5566	0	2824	513963	770336	124146	79139
Kotzebue	2019	7	0.1725	2.5566	15.26543615884239	2556	441911	690334	131245	64023
Kotzebue	2019	8	0.1725	2.5566	14.24616695059625	2765	464839	729525	120018	64034
Kotzebue	2019	9	0.1725	2.5516	0	2797	568652	893387	126285	88394
Kotzebue	2019	10	0.1725	2.5566	14.75452704712735	3079	485556	693437	129693	59442
Kotzebue	2019	11	0.1914	2.4278	13.32036307091455	3099	575562	953689	135637	83167
Kotzebue	2019	12	0.1914	2.4278	15.73818168030106	3233	594942	715182	133979	80205
Koyuk	2019	1	0.3487	3.4066	13.66974380251011	0	53287	14771	22575	35054
Koyuk	2019	2	0.3487	3.4066	13.77342291899963	0	47832	12858	20237	26902
Koyuk	2019	3	0.3487	3.4066	13.68131348925112	0	45554	12839	20133	30757
Koyuk	2019	4	0.3487	3.4066	13.58291696407328	0	43898	14351	20334	30439
Koyuk	2019	5	0.3487	3.4066	13.28648927925601	0	39351	14322	18751	25865
Koyuk	2019	6	0.3487	3.4066	12.687351214093	0	32171	13384	15028	15246
Koyuk	2019	7	0.3487	0	12.50799086757991	0	29799	13925	14029	14350
Koyuk	2019	8	0.3515	0	12.80186855670103	0	30035	12408	13972	18233
Koyuk	2019	9	0.3515	0	13.46091226256622	0	36788	13773	16913	28531
Koyuk	2019	10	0.3515	0	13.61028382334224	0	40229	13170	20102	27420
Koyuk	2019	11	0.3515	0	13.72187916212617	0	42803	12811	23815	27567
Koyuk	2019	12	0.3515	0	16.22488274500123	0	54325	15160	26802	27047
Kwethluk	2019	1	0.1918	2.8901	10.98263865880326	320	74843	55880	1759	3953
Kwethluk	2019	2	0.2688	3.7931	10.75920427553444	352	62478	57469	1530	2757
Kwethluk	2019	3	0.2688	3.7931	10.7585794094174	314	67937	64489	1651	2690
Kwethluk	2019	4	0.2688	3.7931	10.88561999719141	311	63419	60487	1418	2303
Kwethluk	2019	5	0.2688	3.7931	10.73797505938242	293	62529	55586	1051	1541
Kwethluk	2019	6	0.2688	3.7931	10.3895373973195	251	56242	40349	677	1208
Kwethluk	2019	7	0.268	3.7931	10.38996695195322	251	57210	37874	644	1140
Kwethluk	2019	8	0.268	3.7931	9.82235243675861	268	62807	45872	636	1227
Kwethluk	2019	9	0.268	3.7931	11.72592714414933	300	62489	51122	599	1386
Kwethluk	2019	10	0.268	3.7931	11.97466968391853	316	68623	61366	1017	2024
Kwethluk	2019	11	0.268	3.7931	12.04598260869565	326	72770	66109	1424	2525
Kwethluk	2019	12	0.268	3.7931	11.52050135416011	352	79223	69742	1631	3002
Kwigillingok	2019	1	0.3794	3.4803	12.02096149464571	264	53259	18742	2960	1016
Kwigillingok	2019	2	0.3794	3.4803	3.375608506277223	159	45853	15152	2158	953
Kwigillingok	2019	3	0.3794	3.4803	12.03180212014134	227	44074	25887	4167	914
Kwigillingok	2019	4	0.3794	3.4701	11.5863366623245	217	40585	56218	2171	324
Kwigillingok	2019	5	0.3794	3.4803	11.87292358803987	224	42502	47249	1635	214
Kwigillingok	2019	6	0.3794	3.4803	12.03726275465784	155	39367	29168	1099	188
Kwigillingok	2019	7	0.3787	3.4803	12.0301431801055	155	38579	30147	1632	204
Kwigillingok	2019	8	0.3787	3.4803	11.76194539249147	185	43028	42288	1666	212
Kwigillingok	2019	9	0.3787	3.4803	11.94606315218864	206	41192	46973	1485	207
Kwigillingok	2019	10	0.7332	3.2879	3.284301831857333	219	43174	53952	2205	267
Kwigillingok	2019	10	0.7332	3.2879	3.284301831857333	219	43174	53952	2205	267
Kwigillingok	2019	11	0.3666	3.2879	11.18372379778052	251	44080	55340	2344	617
Larsen Bay	2019	1	0.0001	3.84		207	9336	26054	16319	1490
Larsen Bay	2019	2	0.0001	3.84		207	8874	44349	15358	1376
Larsen Bay	2019	3	0.0001	3.84		207	9617	44260	13232	1470
Larsen Bay	2019	4	0.0001	3.84	0	207	10154	36473	12282	1314
Larsen Bay	2019	5	0.0001	3.84	11.26174496644295	207	9893	34503	10867	1327
Larsen Bay	2019	6	0.0001	3.84	inf	207	11445	26454	9920	1255
Larsen Bay	2019	7	0.0001	3.5103	11.68141592920354	207	14120	27518	6994	1287
Larsen Bay	2019	8	0.0001	3.5103	11.52972972972973	207	13882	26321	5961	1300
Larsen Bay	2019	9	0.0001	3.5103	11.98649789029536	207	12005	29855	5250	1357
Larsen Bay	2019	10	0.0001	3.5103	12.20484949832776	167	9842	26690	7174	1365
Larsen Bay	2019	11	0.0001	3.5103	11.08928571428571	167	9122	40582	8621	1469
Larsen Bay	2019	12	0.0001	3.5103	13.80357142857143	167	9865	46135	17314	1795
Levelock	2019	1	0.368	2.7943	12.10080961086446	90	12812	14611	4549	5615
Levelock	2019	2	0.508	3.3936	11.87256576699692	88	11487	13771	3343	3394
Levelock	2019	3	0.508	3.3936	11.73756097560976	78	8936	7763	3609	4829
Levelock	2019	4	0.508	2.7943	11.10862525758022	82	10485	9935	3836	4724
Levelock	2019	5	0.508	2.7943	11.31805039239983	71	9468	7892	2720	640
Levelock	2019	6	0.508	3.3986	11.00628698224852	71	7979	9229	3002	950
Levelock	2019	7	0.5073	3.3936	11.14824594492644	71	6767	10605	2745	1024
Levelock	2019	8	0.5073	3.3936	10.821111476488	70	8294	10661	2256	2375
Levelock	2019	9	0.5073	3.3936	11.16457898399443	90	8066	9896	1924	3729
Levelock	2019	10	0.5073	3.3936	10.21699230313795	95	8934	10780	2338	4469
Levelock	2019	11	0.5073	3.3936	12.52377762893503	93	11339	10434	2658	4466
Levelock	2019	12	0.5073	3.3936	12.52496075353218	94	12756	11492	2557	4158
Lime Village	2019	2	0.7686	7.08	9.393805309734514	0	2167	2223	1582	200
Lime Village	2019	3	0.7686	7.08	5.553215077605321	0	1076	1042	1008	1261
Lime Village	2019	4	0.7686	7.08	4.908974358974359	0	976	836	724	32
Lime Village	2019	5	0.7686	7.08	4.129428778018799	0	1407	1050	826	37
Lime Village	2019	6	0.7686	7.08	10.42112676056338	0	1423	1017	543	33
Lime Village	2019	7	0.7686	7.08	6.760252365930599	0	1502	1022	523	31
Lime Village	2019	8	0.7686	7.08	7.056451612903226	0	1315	1062	608	34
Lime Village	2019	9	0.7686	7.08	6.254814814814814	0	1258	992	567	49
Lime Village	2019	10	0.7686	7.08	6.23444976076555	0	1417	1201	962	47
Lime Village	2019	11	0.7686	7.08	6.974048442906574	0	960	859	622	397
Lower Kalskag	2019	1	0.2958	0		0	31281	6089	25356	6122
Lower Kalskag	2019	2	0.2958	0		0	28147	5065	19891	6011
Lower Kalskag	2019	3	0.2958	0		0	28622	5049	20823	6127
Lower Kalskag	2019	4	0.2958	0		0	28779	4962	18960	6145
Lower Kalskag	2019	5	0.2958	0		0	24797	5383	17386	5654
Lower Kalskag	2019	6	0.2958	0		0	20905	5304	11075	2458
Lower Kalskag	2019	7	0.2958	0		0	20418	4645	9250	1948
Lower Kalskag	2019	8	0.2987	0		0	19999	4941	9943	3922
Lower Kalskag	2019	9	0.2987	0		0	25105	5215	12716	6503
Lower Kalskag	2019	10	0.2987	0		0	26016	4747	16990	6265
Lower Kalskag	2019	11	0.2987	0		0	30610	4574	21325	6098
Lower Kalskag	2019	12	0.2987	0		0	32974	5911	24700	7774
Manley Hot Springs	2019	1	0.7676	2.82	13.04837952090183	111	14899	16402	4933	8723
Manley Hot Springs	2019	2	0.7676	2.82	12.14412198721102	87	14899	11074	3949	8723
Manley Hot Springs	2019	3	0.7693	2.68	12.76140231449966	78	10665	7973	6402	5257
Manley Hot Springs	2019	4	0.7693	2.68	11.63616956389143	83	10611	8510	6448	4741
Manley Hot Springs	2019	5	0.7693	2.97	11.79362101313321	52	11398	13469	1686	4080
Manley Hot Springs	2019	6	0.7686	2.68	11.51339031339031	74	12549	13091	4072	3470
Manley Hot Springs	2019	7	0.7686	2.7	11.76166328600406	93	14957	15248	4926	3862
Manley Hot Springs	2019	8	0.7686	3	11.69865642994242	89	12878	13382	3752	3732
Manley Hot Springs	2019	9	0.7686	3	12.763143483023	99	15438	15422	1678	4023
Manley Hot Springs	2019	10	0.7686	3	12.8984485190409	91	13033	13416	2502	5149
Manley Hot Springs	2019	11	0.7686	3	13.03116675546084	89	12314	14485	3475	6946
Manley Hot Springs	2019	12	0.7387	2.75	12.69052396878484	113	15769	16368	5358	8030
Manokotak	2019	1	0.2282	2.7766	13.35250957039558	230	55710	17582	8690	28133
Manokotak	2019	2	0.2282	2.7766	18.34502670708821	200	51684	14331	5637	31570
Manokotak	2019	3	0.2282	2.7766	29.12146963259185	230	49006	14108	5209	24336
Manokotak	2019	4	0.2282	2.7766	0	190	53143	14000	5897	33732
Manokotak	2019	5	0.2282	2.7766	0	180	48893	13485	4603	30863
Manokotak	2019	6	0.2282	2.7766	14.86633058356248	170	46874	12959	4676	19940
Manokotak	2019	7	0.2274	2.7766	11.22963304869605	165	43024	13561	3627	14653
Manokotak	2019	8	0.2274	2.7766	17.22589437819421	195	44184	10595	3774	21438
Manokotak	2019	9	0.2274	2.7766	0	140	43961	17346	3765	26479
Manokotak	2019	10	0.2274	2.7766	15.99203424087504	150	54475	14741	5227	24242
Manokotak	2019	11	0.2274	2.7766	23.91352979135298	160	49814	14331	4746	19643
Manokotak	2019	12	0.2274	2.7766	13.45852261505036	220	59275	17974	6529	26151
Marshall	2019	1	0.2978	2.9457	13.73177478361738	0	53286	6768	42460	41678
Marshall	2019	2	0.2978	2.9457	14.19250518955534	0	46134	6753	30526	37876
Marshall	2019	3	0.2978	2.9457	13.71884498480243	0	45432	8360	28186	36371
Marshall	2019	4	0.2978	2.9457	14.18046395269502	0	45520	8757	28608	34254
Marshall	2019	5	0.2978	2.9457	13.69264173703257	0	42887	9175	24181	29247
Marshall	2019	6	0.2978	2.9457	13.47141868512111	0	37678	8395	18739	24768
Marshall	2019	7	0.2978	0	13.2137445168151	0	39143	7980	17928	26272
Marshall	2019	8	0.3007	0	13.79325430426193	0	40081	8555	17101	25279
Marshall	2019	9	0.3007	0	14.02241520948246	0	47429	9546	19686	33909
Marshall	2019	10	0.3007	0	14.317149381084	0	45341	8556	21218	35351
Marshall	2019	11	0.3007	0	14.63240558956	0	46122	8089	27172	36983
Marshall	2019	12	0.3007	0	6.296946501372826	0	58658	8439	35184	39401
McGrath	2019	1	0.3734	3.49	14.96349022546148	464	50112	75495	17036	48712
McGrath	2019	2	0.3734	3.49	14.62761854344702	415	43683	67183	14491	44895
McGrath	2019	3	0.3734	3.49	14.50095251534608	401	46058	72835	16631	46124
McGrath	2019	4	0.3734	3.18	14.26077210460772	608	37247	60405	14473	39404
McGrath	2019	5	0.3734	3.18	13.56391509433962	365	39176	56124	12563	43413
McGrath	2019	6	0.3734	3.4869	13.69094026349035	366	34474	48065	9694	40319
McGrath	2019	7	0.3725	3.4869	13.34216162193032	365	43376	58139	11920	48292
McGrath	2019	8	0.3725	3.4869	13.74475370971991	341	39184	48455	11382	36266
McGrath	2019	9	0.3886	3.51	13.9384541218062	355	42802	57187	12659	41392
McGrath	2019	10	0.3886	3.5802	14.17896163968419	363	42345	61526	14828	37329
McGrath	2019	11	0.3884	3.5802	14.51443903127868	389	44688	70753	17830	44579
McGrath	2019	12	0.3884	3.5802	14.80926180651078	412	43710	67617	16116	45231
Mekoryuk	2019	1	0.3088	3.0883	13.67974740640505	0	29845	8459	13972	25696
Mekoryuk	2019	2	0.3088	3.0883	13.64775657555441	0	27352	8238	24200	22529
Mekoryuk	2019	3	0.3088	3.0883	13.63375950801101	0	27149	8901	18142	23990
Mekoryuk	2019	4	0.3088	3.0883	13.59822064056939	0	26509	8752	13061	22865
Mekoryuk	2019	5	0.3088	3.0883	12.96690253366811	0	25232	9415	11056	14846
Mekoryuk	2019	6	0.3088	3.0883	12.75153284671533	0	20783	9369	7927	6030
Mekoryuk	2019	7	0.3088	0	11.2968992248062	0	20934	9370	6766	6161
Mekoryuk	2019	8	0.3117	0	13.10832894043226	0	20121	8094	6235	12209
Mekoryuk	2019	9	0.3117	0	13.69219547775347	0	24258	9262	7941	18302
Mekoryuk	2019	10	0.3117	0	13.62052730696798	0	22376	8864	9563	19830
Mekoryuk	2019	11	0.3117	0	14.3793934525005	0	23811	7827	11818	21399
Mekoryuk	2019	12	0.3117	0	7.861553346820301	0	27895	8576	19094	25023
Mentasta Lake	2019	1	0.3238	2.86		0	12594	13172	2147	6836
Mentasta Lake	2019	2	0.3238	2.86		0	8847	10556	1589	5723
Mentasta Lake	2019	3	0.3238	2.86		0	10690	13636	1119	6942
Mentasta Lake	2019	4	0.2735	2.44		0	9732	11409	1417	6252
Mentasta Lake	2019	5	0.2735	2.44		0	9524	11728	1244	6065
Mentasta Lake	2019	6	0.2735	2.44		0	10582	13078	1408	3773
Mentasta Lake	2019	7	0.2806	2.5957		0	11090	12875	1684	3666
Mentasta Lake	2019	8	0.2806	2.5957		0	10581	12138	1674	4289
Mentasta Lake	2019	9	0.2806	2.5957		0	10253	12414	1177	5773
Mentasta Lake	2019	10	0.3132	2.55		0	10537	13468	1934	7897
Mentasta Lake	2019	11	0.3132	2.55		0	9797	11258	1571	6592
Mentasta Lake	2019	12	0.3132	2.55		0	13290	13748	2098	7418
Minto	2019	1	0.2981	2.5712	12.85827937095282	0	31642	0	26012	9059
Minto	2019	2	0.2981	2.5712	12.49491384679261	0	25131	0	24435	7648
Minto	2019	3	0.2981	2.5712	12.84255118851494	0	21561	0	24012	6341
Minto	2019	4	0.2981	2.5712	12.57322269567167	0	26196	0	21128	7053
Minto	2019	5	0.2981	2.5712	12.15413445771843	0	22960	0	18566	5707
Minto	2019	6	0.2981	2.5712	12.19889655172414	0	19631	0	17861	3273
Minto	2019	7	0.2981	0	12.02983870967742	0	20512	0	16414	4363
Minto	2019	8	0.301	0	11.60073054228716	0	20188	0	13985	4520
Minto	2019	9	0.301	0	12.94076999012833	0	26384	0	16211	6438
Minto	2019	10	0.301	0	11.94039441613118	0	23691	0	19520	6807
Minto	2019	11	0.301	0	12.880644429317	0	26037	0	20371	7862
Minto	2019	12	0.301	0	-10.42315821256039	0	33511	0	23781	9476
Mountain Village	2019	1	0.3256	3.2061	14.55161518766683	0	90439	26065	50269	83115
Mountain Village	2019	2	0.3256	3.2061	14.31237875848691	0	77487	26577	42788	74331
Mountain Village	2019	3	0.3256	3.2061	14.17995118757069	0	79620	26541	40584	76959
Mountain Village	2019	4	0.3256	3.2061	13.95053217223029	0	76590	28140	40069	72488
Mountain Village	2019	5	0.3256	3.2061	13.78687646468028	0	70885	29782	35224	55752
Mountain Village	2019	6	0.3256	3.2061	13.08704867156158	0	63020	29992	29687	40046
Mountain Village	2019	7	0.3256	0	13.47532606208527	0	62161	30592	30363	41053
Mountain Village	2019	8	0.3284	0	14.02284752284752	0	62211	29348	27795	42924
Mountain Village	2019	9	0.3284	0	13.72986353538559	0	74843	30357	34463	61967
Mountain Village	2019	10	0.3284	0	14.01441694309773	0	71616	29096	36770	67641
Mountain Village	2019	11	0.3284	0	14.18611178911399	0	74476	26887	42234	73652
Mountain Village	2019	12	0.3284	0	16.4598281353284	0	91937	29091	51862	83371
Naknek, South Naknek, King Salmon	2019	1	0.2822	1.9429	15.12817217093872	2517	252848	558348	91364	342813
Naknek, South Naknek, King Salmon	2019	2	0.2822	1.9429	15.23646021643842	2192	207410	496822	88338	288517
Naknek, South Naknek, King Salmon	2019	3	0.2739	2.2714	15.01471437141337	2186	199655	519478	79191	274003
Naknek, South Naknek, King Salmon	2019	4	0.2813	2.2714	15.34222944660363	7161	236960	2012193	96112	291285
Naknek, South Naknek, King Salmon	2019	5	0.2822	2.2714	15.18941506436238	3611	239297	1038368	90236	245210
Naknek, South Naknek, King Salmon	2019	6	0.2814	2.2714	14.82282818326808	3611	275476	2902947	96945	203001
Naknek, South Naknek, King Salmon	2019	7	0.2908	2.4062	14.93695328615818	14700	341321	5833245	126751	230010
Naknek, South Naknek, King Salmon	2019	8	0.2908	2.4062	14.91412487844915	3665	237559	1012918	90895	201191
Naknek, South Naknek, King Salmon	2019	9	0.2908	2.4062	15.09878484939889	2444	252600	730997	86947	226288
Naknek, South Naknek, King Salmon	2019	10	0.2908	2.4062	14.50329881955754	2170	235447	450850	91280	271228
Naknek, South Naknek, King Salmon	2019	11	0.2844	2.4062	13.69687242683488	1700	202831	280517	81945	274085
Naknek, South Naknek, King Salmon	2019	12	0.2698	2.7484	14.91483841656604	0	279946	338918	103180	335663
Napakiak	2019	1	0.343			0	32784	5518	3704	2532
Napakiak	2019	2	0.3395			0	30532	7860	3387	2207
Napakiak	2019	3	0.3395			0	25245	7298	2943	1686
Napakiak	2019	4	0.3382			0	26315	8193	2756	1758
Napakiak	2019	5	0.3382			0	25094	3341	2215	1388
Napakiak	2019	6	0.3382			0	24467	3004	2037	1040
Napakiak	2019	7	0.3374			0	26192	12186	2511	1180
Napakiak	2019	8	0.3894			0	25683	19053	2285	1191
Napakiak	2019	9	0.3894			0	27212	34898	2946	1696
Napakiak	2019	10	0.4047			0	28031	24675	2972	1877
Napakiak	2019	11	0.4047			0	32759	25050	3504	2105
Napakiak	2019	12	0.4047			0	34190	23913	4004	2475
Napaskiak	2019	1	0.2118	3.2294	13.21772665764547	215	34448	16662	5105	1437
Napaskiak	2019	2	0.2118	3.2294	0	204	30459	14887	4368	340
Napaskiak	2019	3	0.2118	3.2294	0	204	31981	16642	4278	147
Napaskiak	2019	4	0.2118	3.2294	0	196	29623	15414	3314	148
Napaskiak	2019	5	0.2118	3.2294	0	126	28707	14205	2724	112
Napaskiak	2019	6	0.2118	3.2294	0	190	27946	12234	2315	94
Napaskiak	2019	7	0.2111	3.2294	0	144	29385	13719	2495	89
Napaskiak	2019	8	0.2111	3.2294	0	186	28992	15788	2404	112
Napaskiak	2019	9	0.2111	3.2294	0	197	27110	14415	2210	162
Napaskiak	2019	10	0.2111	3.2294	14.8801949717804	182	31136	13318	2858	564
Napaskiak	2019	11	0.2014	3.1127	12.57107364685004	186	35399	14857	3348	1752
Napaskiak	2019	12	0.2014	3.1127	9.230123851378346	145	34126	14972	3296	1814
Naukati Bay	2019	1	0.0367	3		0	37399	9247	0	5095
Naukati Bay	2019	2	0.0367	3		0	39860	9983	0	6782
Naukati Bay	2019	3	0.0367	3		0	34953	7723	0	4150
Naukati Bay	2019	4	0.0305	2.67		0	34041	8638	0	4340
Naukati Bay	2019	5	0.0305	2.67		0	34645	9106	0	3141
Naukati Bay	2019	6	0.0305	2.67		0	34343	8215	0	1975
Naukati Bay	2019	7	0.0035	2.7062		0	33715	9498	0	1979
Naukati Bay	2019	8	0.0035	2.7062		0	34822	11183	0	2171
Naukati Bay	2019	9	0.0035	2.7062		0	35570	10902	0	3128
Naukati Bay	2019	10	0.0207	2.6		0	35727	12950	0	3240
Naukati Bay	2019	11	0.0207	2.6		0	44464	13939	0	4200
Naukati Bay	2019	12	0.0207	2.6		0	44263	11547	0	5080
Nelson Lagoon	2019	1	0.3914	2.7377	11.64797081623347	0	10083	6907	3006	1047
Nelson Lagoon	2019	2	0.3914	2.7377	11.19486404833837	0	8441	6053	2400	881
Nelson Lagoon	2019	3	0.3914	2.7377	11.23312101910828	0	10010	7083	3736	969
Nelson Lagoon	2019	4	0.3914	5.83	8.271488469601676	0	8746	5216	3153	851
Nelson Lagoon	2019	5	0.3914	5.83	11.41425485961123	0	10561	5842	3167	783
Nelson Lagoon	2019	6	0.3914	3.3098	10.4440281030445	0	8973	6303	2045	582
Nelson Lagoon	2019	7	0.4183	3.3098	10.50767918088737	0	10259	6163	2088	705
Nelson Lagoon	2019	8	0.4183	3.3098	11.14129979035639	0	11462	8900	2039	680
Nelson Lagoon	2019	9	0	3.3098	9.59047136340598	0	7589	6242	1516	553
Nelson Lagoon	2019	10	0.4183	3.3098	19.39189189189189	0	11364	7652	2167	854
Nelson Lagoon	2019	11	0.4183	3.3098	10.80833657966498	0	11097	7489	2147	990
Nelson Lagoon	2019	12	0.4183	3.3098	11.82048192771084	0	15631	7801	3215	1311
New Stuyahok	2019	1	0.3503	3.5607	13.4404844557587	0	53883	7654	24182	41396
New Stuyahok	2019	2	0.3503	3.5607	13.51220149904131	0	45910	7229	21077	38661
New Stuyahok	2019	3	0.3503	3.5607	13.53564415606591	0	46277	7792	22710	38397
New Stuyahok	2019	4	0.3503	3.5607	13.2710460251046	0	45062	8096	22626	39938
New Stuyahok	2019	5	0.3503	3.5607	13.08588076338456	0	44539	8440	22401	38737
New Stuyahok	2019	6	0.3503	3.5607	12.79318276871602	0	38007	8654	19624	22484
New Stuyahok	2019	7	0.3503	0	12.73474056358532	0	37705	9075	18390	22711
New Stuyahok	2019	8	0.3531	0	13.32679470062648	0	37176	8330	17455	29685
New Stuyahok	2019	9	0.3531	0	13.31280891346234	0	48011	8556	20192	37843
